RawData,FilteredData(graus/s),FilteredData(rad/s),Angles(rad)
-24.3902,-20.0307,-0.349601,-0.407162
-24.3902,-20.9026,-0.364819,-0.408986
-24.3902,-21.6001,-0.376993,-0.410871
-28.4146,-22.963,-0.40078,-0.412875
-28.4146,-24.0533,-0.41981,-0.414974
-28.4146,-24.9256,-0.435034,-0.417149
-30.2439,-25.9893,-0.453598,-0.419417
-30.2439,-26.8402,-0.46845,-0.421759
-30.2439,-27.5209,-0.480331,-0.424161
-28.7805,-27.7728,-0.484728,-0.426585
-28.7805,-27.9744,-0.488245,-0.429026
-28.7805,-28.1356,-0.491059,-0.431481
-25.1829,-27.5451,-0.480752,-0.433885
-25.1829,-27.0726,-0.472507,-0.436247
-25.1829,-26.6947,-0.46591,-0.438577
-20.1829,-25.3923,-0.44318,-0.440793
-20.1829,-24.3505,-0.424996,-0.442918
-20.1829,-23.517,-0.410448,-0.44497
-18.1098,-22.4355,-0.391574,-0.446928
-18.1098,-21.5704,-0.376474,-0.44881
-18.1098,-20.8782,-0.364394,-0.450632
-18.1707,-20.3367,-0.354943,-0.452407
-18.1707,-19.9035,-0.347382,-0.454144
-18.1707,-19.557,-0.341334,-0.455851
-20.4268,-19.7309,-0.34437,-0.457572
-20.4268,-19.8701,-0.346799,-0.459306
-20.4268,-19.9815,-0.348742,-0.46105
-23.9024,-20.7657,-0.362429,-0.462862
-23.9024,-21.393,-0.373379,-0.464729
-23.9024,-21.8949,-0.382138,-0.46664
-23.9024,-22.2964,-0.389146,-0.468586
-24.939,-22.8249,-0.39837,-0.470577
-24.939,-23.2477,-0.40575,-0.472606
-25.122,-23.6226,-0.412292,-0.474668
-25.122,-23.9225,-0.417526,-0.476755
-25.122,-24.1624,-0.421713,-0.478864
-24.3902,-24.2079,-0.422508,-0.480976
-24.3902,-24.2444,-0.423145,-0.483092
-24.3902,-24.2736,-0.423654,-0.48521
-21.2195,-23.6628,-0.412993,-0.487275
-21.2195,-23.1741,-0.404464,-0.489298
-21.2195,-22.7832,-0.397642,-0.491286
-21.2195,-22.4705,-0.392183,-0.493247
-19.939,-21.9642,-0.383347,-0.495163
-19.939,-21.5591,-0.376278,-0.497045
-19.939,-21.2351,-0.370623,-0.498898
-19.7561,-20.9393,-0.36546,-0.500725
-19.7561,-20.7027,-0.36133,-0.502532
-19.7561,-20.5134,-0.358026,-0.504322
-22.0122,-20.8131,-0.363258,-0.506138
-22.0122,-21.0529,-0.367443,-0.507976
-22.0122,-21.2448,-0.370792,-0.50983
-23.1098,-21.6178,-0.377301,-0.511716
-23.1098,-21.9162,-0.382509,-0.513629
-23.1098,-22.1549,-0.386676,-0.515562
-23.9634,-22.5166,-0.392989,-0.517527
-23.9634,-22.806,-0.398039,-0.519517
-23.9634,-23.0375,-0.402079,-0.521527
-25.3049,-23.4909,-0.409994,-0.523577
-25.3049,-23.8537,-0.416326,-0.525659
-25.3049,-24.144,-0.421392,-0.527766
-25.2439,-24.3639,-0.425231,-0.529892
-25.2439,-24.5399,-0.428303,-0.532034
-25.2439,-24.6807,-0.43076,-0.534188
-24.4512,-24.6348,-0.429959,-0.536337
-24.4512,-24.5981,-0.429318,-0.538484
-24.4512,-24.5687,-0.428805,-0.540628
-21.4634,-23.9477,-0.417966,-0.542718
-21.4634,-23.4508,-0.409294,-0.544764
-21.4634,-23.0533,-0.402357,-0.546776
-17.622,-21.9671,-0.383397,-0.548693
-17.622,-21.098,-0.36823,-0.550534
-17.622,-20.4028,-0.356096,-0.552315
-16.6463,-19.6515,-0.342984,-0.55403
-16.6463,-19.0505,-0.332494,-0.555692
-16.6463,-18.5697,-0.324102,-0.557313
-18.5366,-18.563,-0.323986,-0.558932
-18.5366,-18.5578,-0.323894,-0.560552
-18.5366,-18.5535,-0.32382,-0.562171
-20.6098,-18.9648,-0.330998,-0.563826
-20.6098,-19.2938,-0.33674,-0.56551
-20.6098,-19.557,-0.341333,-0.567216
-24.8171,-20.609,-0.359695,-0.569015
-24.8171,-21.4506,-0.374384,-0.570887
-24.8171,-22.1239,-0.386135,-0.572817
-33.3537,-24.3698,-0.425334,-0.574944
-33.3537,-26.1666,-0.456694,-0.577228
-33.3537,-27.604,-0.481781,-0.579636
-37.439,-29.571,-0.516112,-0.582217
-37.439,-31.1446,-0.543576,-0.584935
-37.439,-32.4035,-0.565548,-0.587763
-40.6098,-34.0448,-0.594193,-0.590734
-40.6098,-35.3578,-0.617109,-0.593819
-40.6098,-36.4082,-0.635442,-0.596996
-40.3049,-37.1875,-0.649044,-0.600242
-40.3049,-37.811,-0.659926,-0.603541
-40.3049,-38.3098,-0.668631,-0.606884
-37.1951,-38.0868,-0.664741,-0.610208
-37.1951,-37.9085,-0.661628,-0.613516
-37.1951,-37.7658,-0.659138,-0.616812
-33.8415,-36.9809,-0.645439,-0.620039
-33.8415,-36.353,-0.63448,-0.623212
-33.8415,-35.8507,-0.625713,-0.62634
-31.2805,-34.9367,-0.60976,-0.629389
-31.2805,-34.2054,-0.596998,-0.632374
-31.2805,-33.6205,-0.586788,-0.635308
-27.622,-32.4208,-0.565849,-0.638137
-27.622,-31.461,-0.549098,-0.640883
-27.622,-30.6932,-0.535697,-0.643561
-23.6585,-29.2863,-0.511142,-0.646117
-23.6585,-28.1607,-0.491497,-0.648574
-23.6585,-27.2603,-0.475782,-0.650953
-21.7073,-26.1497,-0.456398,-0.653235
-21.7073,-25.2612,-0.440891,-0.65544
-21.7073,-24.5504,-0.428486,-0.657582
-22.439,-24.1282,-0.421116,-0.659688
-22.439,-23.7903,-0.41522,-0.661764
-22.439,-23.5201,-0.410503,-0.663816
-24.0854,-23.6331,-0.412476,-0.665879
-24.0854,-23.7236,-0.414054,-0.667949
-24.0854,-23.7959,-0.415317,-0.670025
-28.0488,-24.6465,-0.430163,-0.672176
-28.0488,-25.327,-0.442039,-0.674386
-28.0488,-25.8713,-0.45154,-0.676644
-33.3537,-27.3678,-0.477658,-0.679032
-33.3537,-28.565,-0.498553,-0.681525
-33.3537,-29.5227,-0.515268,-0.684102
-34.2073,-30.4596,-0.531621,-0.68676
-34.2073,-31.2092,-0.544703,-0.689483
-34.2073,-31.8088,-0.555168,-0.692259
-34.2073,-32.2885,-0.563541,-0.695077
-34.6951,-32.7698,-0.571941,-0.697936
-34.6951,-33.1549,-0.578662,-0.70083
-34.5122,-33.4263,-0.5834,-0.703747
-34.5122,-33.6435,-0.58719,-0.706683
-34.5122,-33.8173,-0.590222,-0.709634
-34.3293,-33.9197,-0.59201,-0.712594
-34.3293,-34.0016,-0.593439,-0.715561
-34.3293,-34.0671,-0.594583,-0.718534
-34.3293,-34.1195,-0.595498,-0.721511
-34.2073,-34.1371,-0.595805,-0.72449
-34.2073,-34.1511,-0.59605,-0.727471
-34.2073,-34.1624,-0.596246,-0.730452
-32.3171,-33.7933,-0.589805,-0.733401
-32.3171,-33.4981,-0.584652,-0.736324
-32.3171,-33.2619,-0.580529,-0.739227
-30.6707,-32.7436,-0.571484,-0.742084
-29.6341,-32.1217,-0.56063,-0.744887
-29.6341,-31.6242,-0.551947,-0.747647
-29.6341,-31.2262,-0.545,-0.750372
-27.7439,-30.5297,-0.532845,-0.753036
-27.7439,-29.9726,-0.52312,-0.755652
-27.7439,-29.5268,-0.515341,-0.758229
-26.2195,-28.8654,-0.503796,-0.760748
-26.2195,-28.3362,-0.49456,-0.76322
-26.2195,-27.9129,-0.487171,-0.765656
-24.0244,-27.1352,-0.473598,-0.768024
-24.0244,-26.513,-0.462739,-0.770338
-24.0244,-26.0153,-0.454052,-0.772608
-22.622,-25.3366,-0.442207,-0.774819
-22.622,-24.7937,-0.432731,-0.776983
-22.622,-24.3593,-0.425151,-0.779109
-22.3171,-23.9509,-0.418022,-0.781199
-22.3171,-23.6241,-0.412319,-0.78326
-22.3171,-23.3627,-0.407756,-0.785299
-22.1951,-23.1292,-0.403681,-0.787318
-22.1951,-22.9424,-0.40042,-0.78932
-22.1951,-22.7929,-0.397812,-0.791309
-24.3902,-23.1124,-0.403387,-0.793326
-24.3902,-23.368,-0.407848,-0.795365
-24.3902,-23.5724,-0.411416,-0.797422
-25.8537,-24.0287,-0.419379,-0.799519
-25.8537,-24.3937,-0.42575,-0.801648
-25.8537,-24.6857,-0.430846,-0.803802
-25.7317,-24.8949,-0.434497,-0.805974
-25.7317,-25.0622,-0.437419,-0.808161
-25.7317,-25.1961,-0.439755,-0.81036
-22.8659,-24.7301,-0.431621,-0.812518
-22.8659,-24.3572,-0.425114,-0.814644
-22.8659,-24.059,-0.419908,-0.816743
-17.3171,-22.7106,-0.396374,-0.818725
-17.3171,-21.6319,-0.377548,-0.820613
-17.3171,-20.7689,-0.362486,-0.822426
-15.4268,-19.7005,-0.343839,-0.824145
-15.4268,-18.8458,-0.328921,-0.825789
-15.4268,-18.162,-0.316986,-0.827374
-16.7683,-17.8832,-0.312121,-0.828935
-16.7683,-17.6603,-0.30823,-0.830476
-16.7683,-17.4819,-0.305116,-0.832002
-17.8049,-17.5465,-0.306244,-0.833533
-17.8049,-17.5981,-0.307146,-0.835069
-17.8049,-17.6395,-0.307867,-0.836608
-17.8049,-17.6726,-0.308445,-0.83815
-21.8902,-18.5161,-0.323167,-0.839766
-21.8902,-19.1909,-0.334945,-0.841441
-21.8902,-19.7308,-0.344367,-0.843162
-25.122,-20.809,-0.363186,-0.844978
-25.122,-21.6716,-0.378241,-0.84687
-27.9268,-22.9227,-0.400076,-0.84887
-27.9268,-23.9235,-0.417544,-0.850958
-27.9268,-24.7242,-0.431518,-0.853115
-29.7561,-25.7305,-0.449083,-0.855361
-29.7561,-26.5357,-0.463135,-0.857676
-29.7561,-27.1797,-0.474376,-0.860048
-29.7561,-27.695,-0.483369,-0.862465
-31.1585,-28.3877,-0.495459,-0.864942
-31.1585,-28.9419,-0.505131,-0.867468
-31.1585,-29.3852,-0.512869,-0.870032
-29.2073,-29.3496,-0.512248,-0.872594
-29.2073,-29.3212,-0.511751,-0.875152
-29.2073,-29.2984,-0.511354,-0.877709
-24.3293,-28.3046,-0.494008,-0.880179
-24.3293,-27.5095,-0.480132,-0.88258
-21.0366,-26.2149,-0.457537,-0.884868
-21.0366,-25.1793,-0.439461,-0.887065
-21.0366,-24.3507,-0.425,-0.88919
-21.0366,-23.6879,-0.413432,-0.891257
-16.8293,-22.3162,-0.389491,-0.893204
-16.8293,-21.2188,-0.370338,-0.895056
-16.8293,-20.3409,-0.355015,-0.896831
-13.5976,-18.9922,-0.331477,-0.898489
-13.5976,-17.9133,-0.312646,-0.900052
-13.5976,-17.0501,-0.297581,-0.90154
-11.9512,-16.0304,-0.279783,-0.902939
-11.9512,-15.2145,-0.265544,-0.904266
-11.9512,-14.5619,-0.254153,-0.905537
-12.3171,-14.1129,-0.246317,-0.906769
-12.3171,-13.7537,-0.240048,-0.907969
-12.3171,-13.4664,-0.235033,-0.909144
-9.69512,-12.7122,-0.221869,-0.910253
-9.69512,-12.1087,-0.211337,-0.91131
-9.69512,-11.626,-0.202912,-0.912325
-7.62195,-10.8252,-0.188935,-0.913269
-7.62195,-10.1846,-0.177754,-0.914158
-7.62195,-9.67203,-0.168809,-0.915002
-8.35366,-9.40836,-0.164207,-0.915823
-8.35366,-9.19742,-0.160525,-0.916626
-8.35366,-9.02867,-0.15758,-0.917414
-9.7561,-9.17415,-0.160119,-0.918214
-9.7561,-9.29054,-0.162151,-0.919025
-9.7561,-9.38365,-0.163776,-0.919844
-9.57317,-9.42156,-0.164437,-0.920666
-9.57317,-9.45188,-0.164966,-0.921491
-9.57317,-9.47614,-0.16539,-0.922318
-8.47561,-9.27603,-0.161897,-0.923127
-8.47561,-9.11595,-0.159103,-0.923923
-8.47561,-8.98788,-0.156868,-0.924707
-8.47561,-8.88543,-0.15508,-0.925483
-488.902,-104.889,-1.83066,-0.934636
-6.52439,-85.2159,-1.4873,-0.942073
-6.52439,-69.4776,-1.21261,-0.948136
-6.52439,-56.887,-0.992865,-0.9531
-4.87805,-46.4852,-0.81132,-0.957157
-4.87805,-38.1638,-0.666083,-0.960487
-4.87805,-31.5066,-0.549894,-0.963236
-3.59756,-25.9248,-0.452473,-0.965499
-3.59756,-21.4594,-0.374536,-0.967371
-3.59756,-17.887,-0.312187,-0.968932
-3.53659,-15.0169,-0.262095,-0.970243
-3.53659,-12.7209,-0.222021,-0.971353
-3.53659,-10.884,-0.189962,-0.972303
-6.09756,-9.92671,-0.173254,-0.973169
-6.09756,-9.16088,-0.159888,-0.973968
-6.09756,-8.54822,-0.149195,-0.974714
-5.60976,-7.96052,-0.138937,-0.975409
-5.60976,-7.49037,-0.130732,-0.976063
-5.60976,-7.11425,-0.124167,-0.976684
-6.95122,-7.08164,-0.123598,-0.977302
-6.95122,-7.05556,-0.123143,-0.977917
-6.95122,-7.03469,-0.122779,-0.978531
-6.58537,-6.94483,-0.12121,-0.979137
-6.58537,-6.87293,-0.119955,-0.979737
-6.58537,-6.81542,-0.118952,-0.980332
-11.7683,-7.80599,-0.13624,-0.981013
-11.7683,-8.59845,-0.150071,-0.981763
-11.7683,-9.23242,-0.161136,-0.982569
-15.2439,-10.4347,-0.18212,-0.98348
-15.2439,-11.3966,-0.198907,-0.984474
-15.2439,-12.166,-0.212337,-0.985536
-17.1951,-13.1718,-0.229892,-0.986685
-17.1951,-13.9765,-0.243936,-0.987905
-17.1951,-14.6202,-0.255171,-0.989181
-17.7439,-15.245,-0.266075,-0.990511
-17.7439,-15.7447,-0.274798,-0.991885
-17.7439,-16.1446,-0.281776,-0.993294
-16.1585,-16.1474,-0.281825,-0.994703
-16.1585,-16.1496,-0.281864,-0.996113
-16.1585,-16.1514,-0.281895,-0.997522
-14.0854,-15.7382,-0.274683,-0.998895
-14.0854,-15.4076,-0.268914,-1.00024
-14.0854,-15.1432,-0.264298,-1.00156
-9.20732,-13.956,-0.243578,-1.00278
-9.20732,-13.0063,-0.227002,-1.00391
-9.20732,-12.2465,-0.213741,-1.00498
-2.37805,-10.2728,-0.179294,-1.00588
-2.37805,-8.69384,-0.151736,-1.00664
-2.37805,-7.43068,-0.12969,-1.00729
2.5,-5.44455,-0.0950253,-1.00776
2.5,-3.85564,-0.0672936,-1.0081
3.35366,-2.41378,-0.0421284,-1.00831
3.35366,-1.26029,-0.0219962,-1.00842
3.35366,-0.337501,-0.0058905,-1.00845
1.34146,-0.00170785,-2.98076e-05,-1.00845
1.34146,0.266926,0.00465874,-1.00843
1.34146,0.481834,0.00840959,-1.00838
-3.17073,-0.248679,-0.00434027,-1.0084
-3.17073,-0.83309,-0.0145402,-1.00848
-3.17073,-1.30062,-0.0227001,-1.00859
-8.23171,-2.68684,-0.0468941,-1.00883
-8.23171,-3.79581,-0.0662494,-1.00916
-8.23171,-4.68299,-0.0817336,-1.00957
-13.6585,-6.4781,-0.113064,-1.01013
-13.6585,-7.91419,-0.138129,-1.01082
-13.6585,-9.06306,-0.15818,-1.01161
-17.6829,-10.787,-0.188269,-1.01255
-17.6829,-12.1662,-0.21234,-1.01362
-17.6829,-13.2696,-0.231597,-1.01477
-22.9268,-15.201,-0.265308,-1.0161
-22.9268,-16.7462,-0.292276,-1.01756
-22.9268,-17.9823,-0.31385,-1.01913
-26.6463,-19.7151,-0.344094,-1.02085
-26.6463,-21.1014,-0.368288,-1.02269
-26.6463,-22.2104,-0.387644,-1.02463
-27.3171,-23.2317,-0.40547,-1.02666
-27.3171,-24.0488,-0.41973,-1.02876
-27.3171,-24.7024,-0.431139,-1.03091
-24.6951,-24.701,-0.431113,-1.03307
-24.6951,-24.6998,-0.431093,-1.03522
-24.6951,-24.6989,-0.431077,-1.03738
-20.4268,-23.8445,-0.416164,-1.03946
-20.4268,-23.1609,-0.404235,-1.04148
-20.4268,-22.6141,-0.394691,-1.04345
-14.0244,-20.8962,-0.364707,-1.04528
-14.0244,-19.5218,-0.34072,-1.04698
-14.0244,-18.4223,-0.32153,-1.04859
-10.6707,-16.872,-0.294472,-1.05006
-10.6707,-15.6318,-0.272826,-1.05143
-10.6707,-14.6395,-0.255508,-1.0527
-7.56098,-13.2238,-0.230799,-1.05386
-7.56098,-12.0913,-0.211032,-1.05491
-7.56098,-11.1852,-0.195219,-1.05589
-6.40244,-10.2287,-0.178524,-1.05678
-6.40244,-9.46341,-0.165168,-1.05761
-6.40244,-8.85122,-0.154483,-1.05838
-6.40244,-8.36146,-0.145935,-1.05911
-8.59756,-8.40868,-0.146759,-1.05984
-8.59756,-8.44646,-0.147418,-1.06058
-10.061,-8.76936,-0.153054,-1.06134
-10.061,-9.02768,-0.157563,-1.06213
-10.061,-9.23434,-0.16117,-1.06294
-11.1585,-9.61918,-0.167886,-1.06378
-11.1585,-9.92705,-0.17326,-1.06464
-11.1585,-10.1733,-0.177558,-1.06553
-11.1585,-10.3704,-0.180997,-1.06644
-10.9756,-10.4914,-0.18311,-1.06735
-10.9756,-10.5883,-0.1848,-1.06828
-10.9756,-10.6657,-0.186152,-1.06921
-9.5122,-10.435,-0.182126,-1.07012
-9.5122,-10.2505,-0.178904,-1.07101
-9.5122,-10.1028,-0.176327,-1.07189
-10.4268,-10.1676,-0.177458,-1.07278
-10.4268,-10.2195,-0.178363,-1.07367
-11.7073,-10.517,-0.183557,-1.07459
-11.7073,-10.7551,-0.187712,-1.07553
-11.7073,-10.9455,-0.191036,-1.07648
-12.622,-11.2808,-0.196887,-1.07747
-12.622,-11.549,-0.201569,-1.07848
-12.622,-11.7636,-0.205314,-1.0795
-12.622,-11.9353,-0.20831,-1.08055
-12.3171,-12.0116,-0.209643,-1.08159
-12.3171,-12.0727,-0.210709,-1.08265
-12.3171,-12.1216,-0.211562,-1.0837
-11.4024,-11.9778,-0.209051,-1.08475
-11.4024,-11.8627,-0.207043,-1.08579
-11.4024,-11.7706,-0.205437,-1.08681
-10.6707,-11.5507,-0.201597,-1.08782
-10.6707,-11.3747,-0.198526,-1.08881
-10.6707,-11.2339,-0.196068,-1.08979
-11.4634,-11.2798,-0.19687,-1.09078
-11.4634,-11.3165,-0.197511,-1.09177
-12.7439,-11.602,-0.202493,-1.09278
-12.7439,-11.8304,-0.206479,-1.09381
-12.7439,-12.0131,-0.209668,-1.09486
-12.7439,-12.1592,-0.212219,-1.09592
-16.0366,-12.9347,-0.225753,-1.09705
-16.0366,-13.5551,-0.236581,-1.09823
-16.0366,-14.0514,-0.245243,-1.09946
-16.7073,-14.5826,-0.254514,-1.10073
-16.7073,-15.0075,-0.261931,-1.10204
-16.7073,-15.3475,-0.267864,-1.10338
-16.6463,-15.6073,-0.272398,-1.10474
-16.6463,-15.8151,-0.276025,-1.10612
-16.6463,-15.9813,-0.278927,-1.10752
-14.8171,-15.7485,-0.274863,-1.10889
-14.8171,-15.5622,-0.271612,-1.11025
-12.561,-14.962,-0.261135,-1.11155
-12.561,-14.4818,-0.252754,-1.11282
-12.561,-14.0976,-0.24605,-1.11405
-12.561,-13.7903,-0.240686,-1.11525
-9.39024,-12.9103,-0.225327,-1.11638
-9.39024,-12.2063,-0.213039,-1.11744
-9.39024,-11.6431,-0.20321,-1.11846
-8.29268,-10.973,-0.191515,-1.11942
-8.29268,-10.4369,-0.182159,-1.12033
-8.29268,-10.0081,-0.174674,-1.1212
-7.86585,-9.57963,-0.167196,-1.12204
-7.86585,-9.23688,-0.161214,-1.12284
-7.86585,-8.96267,-0.156428,-1.12363
-8.84146,-8.93843,-0.156005,-1.12441
-8.84146,-8.91904,-0.155667,-1.12518
-8.84146,-8.90352,-0.155396,-1.12596
-9.93902,-9.11062,-0.15901,-1.12676
-9.93902,-9.2763,-0.161902,-1.12757
-9.93902,-9.40885,-0.164215,-1.12839
-11.2195,-9.77098,-0.170536,-1.12924
-11.2195,-10.0607,-0.175592,-1.13012
-11.2195,-10.2925,-0.179637,-1.13101
-13.2927,-10.8925,-0.19011,-1.13197
-13.2927,-11.3725,-0.198488,-1.13296
-13.2927,-11.7566,-0.205191,-1.13398
-13.6585,-12.137,-0.21183,-1.13504
-13.6585,-12.4413,-0.217141,-1.13613
-13.6585,-12.6847,-0.22139,-1.13724
-13.2927,-12.8063,-0.223512,-1.13835
-13.2927,-12.9036,-0.22521,-1.13948
-13.2927,-12.9814,-0.226568,-1.14061
-12.1951,-12.8242,-0.223824,-1.14173
-12.1951,-12.6983,-0.221628,-1.14284
-12.1951,-12.5977,-0.219871,-1.14394
-10.9146,-12.2611,-0.213996,-1.14501
-10.9146,-11.9918,-0.209296,-1.14606
-10.9146,-11.7764,-0.205536,-1.14708
-10.061,-11.4333,-0.199548,-1.14808
-10.061,-11.1588,-0.194758,-1.14905
-10.061,-10.9393,-0.190926,-1.15001
-9.20732,-10.5929,-0.18488,-1.15093
-9.20732,-10.3158,-0.180044,-1.15183
-9.20732,-10.0941,-0.176175,-1.15271
-9.7561,-10.0265,-0.174995,-1.15359
-9.7561,-9.9724,-0.174051,-1.15446
-9.7561,-9.92914,-0.173296,-1.15533
-9.7561,-9.89453,-0.172692,-1.15619
-12.0732,-10.3303,-0.180297,-1.15709
-12.0732,-10.6788,-0.186381,-1.15802
-12.0732,-10.9577,-0.191248,-1.15898
-14.0244,-11.571,-0.201953,-1.15999
-14.0244,-12.0617,-0.210517,-1.16104
-14.8171,-12.6128,-0.220135,-1.16214
-14.8171,-13.0536,-0.227829,-1.16328
-14.2683,-13.2966,-0.232069,-1.16444
-14.2683,-13.4909,-0.235461,-1.16562
-14.2683,-13.6464,-0.238174,-1.16681
-11.0976,-13.1366,-0.229277,-1.16796
-11.0976,-12.7288,-0.22216,-1.16907
-11.0976,-12.4026,-0.216466,-1.17015
-5.97561,-11.1172,-0.194031,-1.17112
-5.97561,-10.0889,-0.176084,-1.172
-5.97561,-9.26621,-0.161726,-1.17281
-1.89024,-7.79102,-0.135979,-1.17349
-1.89024,-6.61086,-0.115381,-1.17407
-1.89024,-5.66674,-0.0989032,-1.17456
-0.609756,-4.65534,-0.081251,-1.17497
-0.609756,-3.84622,-0.0671293,-1.1753
-0.609756,-3.19893,-0.0558319,-1.17558
-0.304878,-2.62012,-0.0457297,-1.17581
-0.304878,-2.15707,-0.037648,-1.176
-0.304878,-1.78663,-0.0311826,-1.17615
-2.62195,-1.9537,-0.0340984,-1.17632
-2.62195,-2.08735,-0.0364311,-1.17651
-2.62195,-2.19427,-0.0382972,-1.1767
-5.54878,-2.86517,-0.0500067,-1.17695
-5.54878,-3.40189,-0.0593742,-1.17724
-5.54878,-3.83127,-0.0668683,-1.17758
-6.70732,-4.40648,-0.0769076,-1.17796
-6.70732,-4.86665,-0.084939,-1.17839
-6.70732,-5.23478,-0.0913642,-1.17885
-5,-5.18782,-0.0905446,-1.1793
-5,-5.15026,-0.089889,-1.17975
-5,-5.12021,-0.0893645,-1.18019
0.121951,-4.07178,-0.0710659,-1.18055
0.121951,-3.23303,-0.056427,-1.18083
0.121951,-2.56203,-0.0447159,-1.18106
1.21951,-1.80572,-0.0315158,-1.18121
1.21951,-1.20068,-0.0209558,-1.18132
1.21951,-0.71664,-0.0125077,-1.18138
-1.52439,-0.87819,-0.0153273,-1.18146
-1.52439,-1.00743,-0.017583,-1.18154
-1.52439,-1.11082,-0.0193875,-1.18164
-1.52439,-1.19354,-0.0208311,-1.18175
-7.68293,-2.49141,-0.0434834,-1.18196
-7.68293,-3.52972,-0.0616052,-1.18227
-7.68293,-4.36036,-0.0761026,-1.18265
-11.8293,-5.85414,-0.102174,-1.18316
-11.8293,-7.04917,-0.123031,-1.18378
-13.0488,-8.24909,-0.143974,-1.1845
-13.0488,-9.20903,-0.160728,-1.1853
-13.0488,-9.97698,-0.174131,-1.18617
-14.0854,-10.7987,-0.188472,-1.18711
-14.0854,-11.456,-0.199945,-1.18811
-14.0854,-11.9819,-0.209123,-1.18916
-14.0854,-12.4026,-0.216466,-1.19024
-14.7561,-12.8733,-0.224681,-1.19137
-14.7561,-13.2498,-0.231253,-1.19252
-14.7561,-13.5511,-0.236511,-1.1937
-13.8415,-13.6092,-0.237525,-1.19489
-13.8415,-13.6556,-0.238336,-1.19608
-13.8415,-13.6928,-0.238984,-1.19728
-12.2561,-13.4055,-0.233969,-1.19845
-12.2561,-13.1756,-0.229957,-1.1996
-10.6707,-12.6746,-0.221214,-1.2007
-10.6707,-12.2738,-0.214219,-1.20178
-10.6707,-11.9532,-0.208623,-1.20282
-10.6707,-11.6967,-0.204146,-1.20384
-7.7439,-10.9062,-0.190348,-1.20479
-7.7439,-10.2737,-0.17931,-1.20569
-7.7439,-9.76774,-0.170479,-1.20654
-6.40244,-9.09468,-0.158732,-1.20733
-6.40244,-8.55623,-0.149334,-1.20808
-6.40244,-8.12548,-0.141816,-1.20879
-5.2439,-7.54916,-0.131758,-1.20945
-5.2439,-7.08811,-0.123711,-1.21007
-5.2439,-6.71927,-0.117273,-1.21065
-5.06098,-6.38761,-0.111485,-1.21121
-5.06098,-6.12228,-0.106854,-1.21174
-5.06098,-5.91002,-0.103149,-1.21226
-4.93902,-5.71582,-0.0997599,-1.21276
-4.93902,-5.56046,-0.0970484,-1.21324
-4.93902,-5.43617,-0.0948791,-1.21372
-6.21951,-5.59284,-0.0976135,-1.21421
-6.21951,-5.71818,-0.099801,-1.21471
-6.21951,-5.81844,-0.101551,-1.21521
-9.39024,-6.5328,-0.114019,-1.21578
-9.39024,-7.10429,-0.123993,-1.2164
-9.39024,-7.56148,-0.131973,-1.21706
-12.439,-8.53699,-0.148999,-1.21781
-12.439,-9.3174,-0.162619,-1.21862
-12.439,-9.94172,-0.173516,-1.21949
-13.8415,-10.7217,-0.187128,-1.22042
-13.8415,-11.3456,-0.198019,-1.22142
-13.8415,-11.8448,-0.206731,-1.22245
-13.7805,-12.2319,-0.213488,-1.22352
-13.7805,-12.5416,-0.218893,-1.22461
-13.7805,-12.7894,-0.223217,-1.22573
-10.9146,-12.4145,-0.216673,-1.22681
-10.9146,-12.1145,-0.211438,-1.22787
-10.9146,-11.8745,-0.207249,-1.2289
-6.34146,-10.7679,-0.187935,-1.22984
-6.34146,-9.88262,-0.172484,-1.23071
-6.34146,-9.17439,-0.160123,-1.23151
-3.71951,-8.08341,-0.141082,-1.23221
-3.71951,-7.21063,-0.125849,-1.23284
-3.71951,-6.51241,-0.113663,-1.23341
-3.59756,-5.92944,-0.103488,-1.23393
-3.59756,-5.46306,-0.0953485,-1.2344
-3.59756,-5.08996,-0.0888366,-1.23485
-3.59756,-4.79148,-0.0836272,-1.23527
-3.90244,-4.61367,-0.0805238,-1.23567
-3.90244,-4.47143,-0.0780411,-1.23606
-3.90244,-4.35763,-0.076055,-1.23644
-6.95122,-4.87635,-0.0851083,-1.23686
-6.95122,-5.29132,-0.092351,-1.23733
-8.17073,-5.8672,-0.102402,-1.23784
-8.17073,-6.32791,-0.110443,-1.23839
-8.17073,-6.69647,-0.116876,-1.23897
-9.20732,-7.19864,-0.12564,-1.2396
-9.20732,-7.60038,-0.132652,-1.24027
-9.20732,-7.92177,-0.138261,-1.24096
-9.20732,-8.17888,-0.142748,-1.24167
-12.0122,-8.94554,-0.156129,-1.24245
-12.0122,-9.55887,-0.166834,-1.24329
-12.0122,-10.0495,-0.175397,-1.24416
-13.4756,-10.7348,-0.187357,-1.2451
-13.4756,-11.2829,-0.196924,-1.24608
-13.4756,-11.7215,-0.204578,-1.24711
-13.4146,-12.0601,-0.210488,-1.24816
-13.4146,-12.331,-0.215217,-1.24924
-13.4146,-12.5477,-0.218999,-1.25033
-13.6585,-12.7699,-0.222877,-1.25145
-13.6585,-12.9476,-0.225979,-1.25258
-12.5,-12.8581,-0.224416,-1.2537
-12.5,-12.7865,-0.223166,-1.25481
-12.5,-12.7292,-0.222166,-1.25592
-12.5,-12.6833,-0.221366,-1.25703
-9.45122,-12.0369,-0.210084,-1.25808
